City,Year,Latitude,Longitude,AverageTemperature
Abidjan,1896,5.63,-3.23,25.333166666666667
Abidjan,1897,5.63,-3.23,25.642166666666668
Abidjan,1898,5.63,-3.23,25.471249999999998
Abidjan,1899,5.63,-3.23,26.46366666666667
Abidjan,1900,5.63,-3.23,26.1185
Abidjan,1901,5.63,-3.23,25.918249999999997
Abidjan,1902,5.63,-3.23,25.589416666666665
Abidjan,1903,5.63,-3.23,25.481749999999995
Abidjan,1904,5.63,-3.23,25.23691666666667
Abidjan,1905,5.63,-3.23,25.783083333333337
Abidjan,1906,5.63,-3.23,26.075583333333338
Abidjan,1907,5.63,-3.23,25.685083333333328
Abidjan,1908,5.63,-3.23,25.796750000000003
Abidjan,1909,5.63,-3.23,25.566083333333335
Abidjan,1910,5.63,-3.23,25.70216666666667
Abidjan,1911,5.63,-3.23,25.414749999999998
Abidjan,1912,5.63,-3.23,26.417
Abidjan,1913,5.63,-3.23,26.32575
Abidjan,1914,5.63,-3.23,26.27716666666667
Abidjan,1915,5.63,-3.23,26.287249999999997
Abidjan,1916,5.63,-3.23,26.131916666666665
Abidjan,1917,5.63,-3.23,26.47333333333333
Abidjan,1918,5.63,-3.23,25.932666666666666
Abidjan,1919,5.63,-3.23,26.19258333333333
Abidjan,1920,5.63,-3.23,26.32416666666667
Abidjan,1921,5.63,-3.23,26.420249999999996
Abidjan,1922,5.63,-3.23,26.229166666666668
Abidjan,1923,5.63,-3.23,25.962166666666665
Abidjan,1924,5.63,-3.23,26.09216666666667
Abidjan,1925,5.63,-3.23,26.09141666666666
Abidjan,1926,5.63,-3.23,26.792999999999996
Abidjan,1927,5.63,-3.23,26.23075
Abidjan,1928,5.63,-3.23,26.162916666666664
Abidjan,1929,5.63,-3.23,26.500666666666675
Abidjan,1930,5.63,-3.23,26.39141666666667
Abidjan,1931,5.63,-3.23,26.43641666666667
Abidjan,1932,5.63,-3.23,25.807333333333332
Abidjan,1933,5.63,-3.23,26.545749999999995
Abidjan,1934,5.63,-3.23,26.375083333333333
Abidjan,1935,5.63,-3.23,26.152083333333337
Abidjan,1936,5.63,-3.23,25.881666666666664
Abidjan,1937,5.63,-3.23,26.53758333333333
Abidjan,1938,5.63,-3.23,26.53458333333333
Abidjan,1939,5.63,-3.23,25.842333333333332
Abidjan,1940,5.63,-3.23,26.60608333333333
Abidjan,1941,5.63,-3.23,26.771416666666664
Abidjan,1942,5.63,-3.23,26.342249999999996
Abidjan,1943,5.63,-3.23,26.064249999999998
Abidjan,1944,5.63,-3.23,26.556833333333334
Abidjan,1945,5.63,-3.23,26.515416666666663
Abidjan,1946,5.63,-3.23,26.250250000000005
Abidjan,1947,5.63,-3.23,26.37108333333333
Abidjan,1948,5.63,-3.23,26.14766666666667
Abidjan,1949,5.63,-3.23,26.505999999999997
Abidjan,1950,5.63,-3.23,26.19541666666667
Abidjan,1951,5.63,-3.23,26.324750000000005
Abidjan,1952,5.63,-3.23,26.2795
Abidjan,1953,5.63,-3.23,26.244416666666666
Abidjan,1954,5.63,-3.23,26.011083333333332
Abidjan,1955,5.63,-3.23,26.027833333333334
Abidjan,1956,5.63,-3.23,25.895166666666665
Abidjan,1957,5.63,-3.23,26.276750000000003
Abidjan,1958,5.63,-3.23,26.18641666666667
Abidjan,1959,5.63,-3.23,26.3865
Abidjan,1960,5.63,-3.23,26.363833333333336
Abidjan,1961,5.63,-3.23,26.252750000000006
Abidjan,1962,5.63,-3.23,26.18508333333334
Abidjan,1963,5.63,-3.23,26.55191666666667
Abidjan,1964,5.63,-3.23,25.960000000000004
Abidjan,1965,5.63,-3.23,25.97425
Abidjan,1966,5.63,-3.23,26.447583333333338
Abidjan,1967,5.63,-3.23,26.05116666666667
Abidjan,1968,5.63,-3.23,26.28791666666666
Abidjan,1969,5.63,-3.23,26.545749999999995
Abidjan,1970,5.63,-3.23,26.511000000000006
Abidjan,1971,5.63,-3.23,26.104666666666663
Abidjan,1972,5.63,-3.23,26.282750000000004
Abidjan,1973,5.63,-3.23,26.80333333333333
Abidjan,1974,5.63,-3.23,26.21216666666666
Abidjan,1975,5.63,-3.23,26.118416666666665
Abidjan,1976,5.63,-3.23,25.841916666666666
Abidjan,1977,5.63,-3.23,26.400250000000003
Abidjan,1978,5.63,-3.23,26.16191666666667
Abidjan,1979,5.63,-3.23,26.66566666666667
Abidjan,1980,5.63,-3.23,26.47075
Abidjan,1981,5.63,-3.23,26.425416666666667
Abidjan,1982,5.63,-3.23,26.171250000000004
Abidjan,1983,5.63,-3.23,26.66291666666667
Abidjan,1984,5.63,-3.23,26.635083333333338
Abidjan,1985,5.63,-3.23,26.29608333333333
Abidjan,1986,5.63,-3.23,26.35375
Abidjan,1987,5.63,-3.23,27.261166666666668
Abidjan,1988,5.63,-3.23,26.783666666666665
Abidjan,1989,5.63,-3.23,26.64966666666666
Abidjan,1990,5.63,-3.23,26.599249999999998
Abidjan,1991,5.63,-3.23,26.517583333333334
Abidjan,1992,5.63,-3.23,26.36425
Abidjan,1993,5.63,-3.23,26.561749999999993
Abidjan,1994,5.63,-3.23,26.56683333333333
Abidjan,1995,5.63,-3.23,26.87483333333334
Abidjan,1996,5.63,-3.23,26.583333333333332
Abidjan,1997,5.63,-3.23,26.53991666666666
Abidjan,1998,5.63,-3.23,27.16333333333333
Abidjan,1999,5.63,-3.23,26.696249999999996
Abidjan,2000,5.63,-3.23,26.753083333333336
Abidjan,2001,5.63,-3.23,26.693583333333336
Abidjan,2002,5.63,-3.23,26.840999999999998
Abidjan,2003,5.63,-3.23,27.05066666666666
Abidjan,2004,5.63,-3.23,26.986
Abidjan,2005,5.63,-3.23,26.976583333333334
Abidjan,2006,5.63,-3.23,26.988083333333336
Abidjan,2007,5.63,-3.23,27.006833333333336
Abidjan,2008,5.63,-3.23,26.9445
Abidjan,2009,5.63,-3.23,26.982000000000003
Abidjan,2010,5.63,-3.23,27.445416666666663
Abidjan,2011,5.63,-3.23,27.017583333333334
Abidjan,2012,5.63,-3.23,26.766333333333336
Addis Abeba,1896,8.84,38.11,17.185750000000002
Addis Abeba,1897,8.84,38.11,17.429333333333336
Addis Abeba,1898,8.84,38.11,17.792
Addis Abeba,1899,8.84,38.11,17.43625
Addis Abeba,1900,8.84,38.11,17.311416666666666
Addis Abeba,1901,8.84,38.11,17.61125
Addis Abeba,1902,8.84,38.11,17.224666666666664
Addis Abeba,1903,8.84,38.11,17.1375
Addis Abeba,1904,8.84,38.11,17.20025
Addis Abeba,1905,8.84,38.11,17.18766666666667
Addis Abeba,1906,8.84,38.11,17.113833333333332
Addis Abeba,1907,8.84,38.11,16.83158333333333
Addis Abeba,1908,8.84,38.11,17.16375
Addis Abeba,1909,8.84,38.11,16.743166666666664
Addis Abeba,1910,8.84,38.11,17.57916666666667
Addis Abeba,1911,8.84,38.11,17.515
Addis Abeba,1912,8.84,38.11,17.048583333333333
Addis Abeba,1913,8.84,38.11,16.868833333333335
Addis Abeba,1914,8.84,38.11,17.81716666666667
Addis Abeba,1915,8.84,38.11,17.866666666666667
Addis Abeba,1916,8.84,38.11,16.99025
Addis Abeba,1917,8.84,38.11,16.66875
Addis Abeba,1918,8.84,38.11,16.944916666666664
Addis Abeba,1919,8.84,38.11,17.84725
Addis Abeba,1920,8.84,38.11,17.33275
Addis Abeba,1921,8.84,38.11,17.218333333333334
Addis Abeba,1922,8.84,38.11,16.98725
Addis Abeba,1923,8.84,38.11,16.94583333333333
Addis Abeba,1924,8.84,38.11,17.377333333333333
Addis Abeba,1925,8.84,38.11,17.234416666666664
Addis Abeba,1926,8.84,38.11,17.414666666666665
Addis Abeba,1927,8.84,38.11,17.387499999999996
Addis Abeba,1928,8.84,38.11,17.276833333333332
Addis Abeba,1929,8.84,38.11,17.377333333333336
Addis Abeba,1930,8.84,38.11,17.51575
Addis Abeba,1931,8.84,38.11,17.822000000000006
Addis Abeba,1932,8.84,38.11,17.187416666666667
Addis Abeba,1933,8.84,38.11,17.65641666666667
Addis Abeba,1934,8.84,38.11,17.378666666666664
Addis Abeba,1935,8.84,38.11,17.614916666666662
Addis Abeba,1936,8.84,38.11,17.36283333333333
Addis Abeba,1937,8.84,38.11,17.521416666666664
Addis Abeba,1938,8.84,38.11,17.52825
Addis Abeba,1939,8.84,38.11,17.648166666666665
Addis Abeba,1940,8.84,38.11,17.847583333333336
Addis Abeba,1941,8.84,38.11,18.013166666666667
Addis Abeba,1942,8.84,38.11,17.792583333333337
Addis Abeba,1943,8.84,38.11,17.500083333333333
Addis Abeba,1944,8.84,38.11,17.671333333333333
Addis Abeba,1945,8.84,38.11,17.689916666666665
Addis Abeba,1946,8.84,38.11,17.677500000000002
Addis Abeba,1947,8.84,38.11,17.791666666666668
Addis Abeba,1948,8.84,38.11,17.296166666666668
Addis Abeba,1949,8.84,38.11,17.29191666666667
Addis Abeba,1950,8.84,38.11,17.080166666666667
Addis Abeba,1951,8.84,38.11,17.39716666666667
Addis Abeba,1952,8.84,38.11,17.787833333333335
Addis Abeba,1953,8.84,38.11,17.795083333333334
Addis Abeba,1954,8.84,38.11,17.511416666666666
Addis Abeba,1955,8.84,38.11,17.554916666666667
Addis Abeba,1956,8.84,38.11,17.133
Addis Abeba,1957,8.84,38.11,17.421000000000003
Addis Abeba,1958,8.84,38.11,17.837666666666667
Addis Abeba,1959,8.84,38.11,17.777833333333334
Addis Abeba,1960,8.84,38.11,17.428583333333336
Addis Abeba,1961,8.84,38.11,17.303
Addis Abeba,1962,8.84,38.11,17.38575
Addis Abeba,1963,8.84,38.11,17.696416666666668
Addis Abeba,1964,8.84,38.11,17.456333333333333
Addis Abeba,1965,8.84,38.11,17.527416666666664
Addis Abeba,1966,8.84,38.11,17.519333333333332
Addis Abeba,1967,8.84,38.11,17.154
Addis Abeba,1968,8.84,38.11,17.168166666666664
Addis Abeba,1969,8.84,38.11,17.640583333333336
Addis Abeba,1970,8.84,38.11,17.63033333333333
Addis Abeba,1971,8.84,38.11,17.224083333333333
Addis Abeba,1972,8.84,38.11,17.578416666666666
Addis Abeba,1973,8.84,38.11,17.92591666666667
Addis Abeba,1974,8.84,38.11,17.20775
Addis Abeba,1975,8.84,38.11,17.291833333333333
Addis Abeba,1976,8.84,38.11,17.501166666666666
Addis Abeba,1977,8.84,38.11,17.58825
Addis Abeba,1978,8.84,38.11,17.544999999999998
Addis Abeba,1979,8.84,38.11,17.76066666666667
Addis Abeba,1980,8.84,38.11,18.026166666666665
Addis Abeba,1981,8.84,38.11,17.763750000000005
Addis Abeba,1982,8.84,38.11,17.771416666666667
Addis Abeba,1983,8.84,38.11,17.994333333333334
Addis Abeba,1984,8.84,38.11,17.724
Addis Abeba,1985,8.84,38.11,17.491249999999997
Addis Abeba,1986,8.84,38.11,17.68125
Addis Abeba,1987,8.84,38.11,18.122083333333332
Addis Abeba,1988,8.84,38.11,17.998833333333334
Addis Abeba,1989,8.84,38.11,17.33491666666667
Addis Abeba,1990,8.84,38.11,17.8525
Addis Abeba,1991,8.84,38.11,17.924666666666663
Addis Abeba,1992,8.84,38.11,17.708833333333335
Addis Abeba,1993,8.84,38.11,17.413750000000004
Addis Abeba,1994,8.84,38.11,17.697999999999997
Addis Abeba,1995,8.84,38.11,17.99775
Addis Abeba,1996,8.84,38.11,17.90075
Addis Abeba,1997,8.84,38.11,17.99125
Addis Abeba,1998,8.84,38.11,18.244416666666666
Addis Abeba,1999,8.84,38.11,17.857416666666666
Addis Abeba,2000,8.84,38.11,18.24125
Addis Abeba,2001,8.84,38.11,18.296416666666662
Addis Abeba,2002,8.84,38.11,18.46975
Addis Abeba,2003,8.84,38.11,18.320916666666665
Addis Abeba,2004,8.84,38.11,18.292749999999998
Addis Abeba,2005,8.84,38.11,18.31283333333333
Addis Abeba,2006,8.84,38.11,18.427083333333332
Addis Abeba,2007,8.84,38.11,18.142583333333334
Addis Abeba,2008,8.84,38.11,18.165
Addis Abeba,2009,8.84,38.11,18.765333333333334
Addis Abeba,2010,8.84,38.11,18.29825
Addis Abeba,2011,8.84,38.11,18.606749999999998
Addis Abeba,2012,8.84,38.11,18.448583333333332
Ahmadabad,1896,23.31,72.52,26.991416666666666
Ahmadabad,1897,23.31,72.52,26.553500000000003
Ahmadabad,1898,23.31,72.52,26.937583333333333
Ahmadabad,1899,23.31,72.52,27.07066666666667
Ahmadabad,1900,23.31,72.52,26.902666666666672
Ahmadabad,1901,23.31,72.52,26.831500000000002
Ahmadabad,1902,23.31,72.52,27.295833333333334
Ahmadabad,1903,23.31,72.52,26.275999999999996
Ahmadabad,1904,23.31,72.52,26.622250000000005
Ahmadabad,1905,23.31,72.52,26.236166666666666
Ahmadabad,1906,23.31,72.52,26.189083333333333
Ahmadabad,1907,23.31,72.52,26.36333333333333
Ahmadabad,1908,23.31,72.52,26.071166666666667
Ahmadabad,1909,23.31,72.52,26.049083333333332
Ahmadabad,1910,23.31,72.52,26.087249999999997
Ahmadabad,1911,23.31,72.52,26.59975
Ahmadabad,1912,23.31,72.52,26.888083333333338
Ahmadabad,1913,23.31,72.52,26.439333333333337
Ahmadabad,1914,23.31,72.52,26.561000000000003
Ahmadabad,1915,23.31,72.52,27.00533333333333
Ahmadabad,1916,23.31,72.52,26.497749999999996
Ahmadabad,1917,23.31,72.52,25.595166666666668
Ahmadabad,1918,23.31,72.52,26.474999999999998
Ahmadabad,1919,23.31,72.52,26.391666666666666
Ahmadabad,1920,23.31,72.52,26.65258333333333
Ahmadabad,1921,23.31,72.52,27.051583333333337
Ahmadabad,1922,23.31,72.52,26.426750000000002
Ahmadabad,1923,23.31,72.52,26.44483333333333
Ahmadabad,1924,23.31,72.52,26.633749999999996
Ahmadabad,1925,23.31,72.52,26.66483333333333
Ahmadabad,1926,23.31,72.52,26.551
Ahmadabad,1927,23.31,72.52,26.076249999999998
Ahmadabad,1928,23.31,72.52,26.600583333333336
Ahmadabad,1929,23.31,72.52,26.75766666666667
Ahmadabad,1930,23.31,72.52,26.581500000000005
Ahmadabad,1931,23.31,72.52,26.948916666666673
Ahmadabad,1932,23.31,72.52,26.9045
Ahmadabad,1933,23.31,72.52,26.290666666666667
Ahmadabad,1934,23.31,72.52,26.3475
Ahmadabad,1935,23.31,72.52,26.097166666666666
Ahmadabad,1936,23.31,72.52,26.361749999999997
Ahmadabad,1937,23.31,72.52,26.237083333333334
Ahmadabad,1938,23.31,72.52,26.459749999999996
Ahmadabad,1939,23.31,72.52,26.612750000000002
Ahmadabad,1940,23.31,72.52,26.54450000000001
Ahmadabad,1941,23.31,72.52,27.23391666666667
Ahmadabad,1942,23.31,72.52,26.71341666666667
Ahmadabad,1943,23.31,72.52,26.687666666666672
Ahmadabad,1944,23.31,72.52,26.47266666666667
Ahmadabad,1945,23.31,72.52,25.990916666666667
Ahmadabad,1946,23.31,72.52,26.64583333333334
Ahmadabad,1947,23.31,72.52,26.795833333333338
Ahmadabad,1948,23.31,72.52,27.129833333333337
Ahmadabad,1949,23.31,72.52,27.110916666666668
Ahmadabad,1950,23.31,72.52,26.06108333333333
Ahmadabad,1951,23.31,72.52,27.02616666666667
Ahmadabad,1952,23.31,72.52,27.08
Ahmadabad,1953,23.31,72.52,27.14233333333333
Ahmadabad,1954,23.31,72.52,26.709999999999997
Ahmadabad,1955,23.31,72.52,26.67716666666666
Ahmadabad,1956,23.31,72.52,26.279416666666663
Ahmadabad,1957,23.31,72.52,26.608166666666666
Ahmadabad,1958,23.31,72.52,27.279833333333332
Ahmadabad,1959,23.31,72.52,26.72108333333333
Ahmadabad,1960,23.31,72.52,26.765333333333334
Ahmadabad,1961,23.31,72.52,26.29308333333333
Ahmadabad,1962,23.31,72.52,26.640416666666663
Ahmadabad,1963,23.31,72.52,27.09683333333334
Ahmadabad,1964,23.31,72.52,26.50725
Ahmadabad,1965,23.31,72.52,26.8175
Ahmadabad,1966,23.31,72.52,26.88966666666667
Ahmadabad,1967,23.31,72.52,26.46075
Ahmadabad,1968,23.31,72.52,26.536333333333335
Ahmadabad,1969,23.31,72.52,27.259249999999998
Ahmadabad,1970,23.31,72.52,26.714249999999996
Ahmadabad,1971,23.31,72.52,26.568416666666668
Ahmadabad,1972,23.31,72.52,26.882833333333334
Ahmadabad,1973,23.31,72.52,26.721499999999995
Ahmadabad,1974,23.31,72.52,27.023166666666658
Ahmadabad,1975,23.31,72.52,26.22566666666666
Ahmadabad,1976,23.31,72.52,26.792083333333334
Ahmadabad,1977,23.31,72.52,27.17425
Ahmadabad,1978,23.31,72.52,26.77333333333333
Ahmadabad,1979,23.31,72.52,26.96591666666667
Ahmadabad,1980,23.31,72.52,27.218166666666665
Ahmadabad,1981,23.31,72.52,26.889833333333332
Ahmadabad,1982,23.31,72.52,26.740166666666667
Ahmadabad,1983,23.31,72.52,26.208249999999996
Ahmadabad,1984,23.31,72.52,26.53333333333333
Ahmadabad,1985,23.31,72.52,27.12675
Ahmadabad,1986,23.31,72.52,26.963916666666666
Ahmadabad,1987,23.31,72.52,28.06075
Ahmadabad,1988,23.31,72.52,27.608500000000003
Ahmadabad,1989,23.31,72.52,26.760916666666663
Ahmadabad,1990,23.31,72.52,26.882500000000004
Ahmadabad,1991,23.31,72.52,26.896833333333333
Ahmadabad,1992,23.31,72.52,26.82325
Ahmadabad,1993,23.31,72.52,27.461249999999996
Ahmadabad,1994,23.31,72.52,26.737749999999995
Ahmadabad,1995,23.31,72.52,27.199416666666668
Ahmadabad,1996,23.31,72.52,27.062166666666666
Ahmadabad,1997,23.31,72.52,26.45091666666666
Ahmadabad,1998,23.31,72.52,27.484749999999995
Ahmadabad,1999,23.31,72.52,27.208916666666667
Ahmadabad,2000,23.31,72.52,27.436000000000003
Ahmadabad,2001,23.31,72.52,27.198083333333333
Ahmadabad,2002,23.31,72.52,27.719083333333334
Ahmadabad,2003,23.31,72.52,27.403833333333328
Ahmadabad,2004,23.31,72.52,27.62833333333333
Ahmadabad,2005,23.31,72.52,26.828083333333336
Ahmadabad,2006,23.31,72.52,27.282833333333333
Ahmadabad,2007,23.31,72.52,27.511166666666664
Ahmadabad,2008,23.31,72.52,27.0485
Ahmadabad,2009,23.31,72.52,28.09583333333333
Ahmadabad,2010,23.31,72.52,28.017833333333332
Ahmadabad,2011,23.31,72.52,27.29041666666667
Ahmadabad,2012,23.31,72.52,27.02725
Aleppo,1896,36.17,37.79,16.7715
Aleppo,1897,36.17,37.79,16.626166666666666
Aleppo,1898,36.17,37.79,16.923333333333336
Aleppo,1899,36.17,37.79,17.4045
Aleppo,1900,36.17,37.79,17.582916666666666
Aleppo,1901,36.17,37.79,18.37025
Aleppo,1902,36.17,37.79,17.577749999999998
Aleppo,1903,36.17,37.79,17.08075
Aleppo,1904,36.17,37.79,16.94666666666667
Aleppo,1905,36.17,37.79,16.890666666666664
Aleppo,1906,36.17,37.79,16.93466666666667
Aleppo,1907,36.17,37.79,16.50758333333333
Aleppo,1908,36.17,37.79,16.716166666666666
Aleppo,1909,36.17,37.79,17.729583333333334
Aleppo,1910,36.17,37.79,16.93166666666667
Aleppo,1911,36.17,37.79,16.065916666666666
Aleppo,1912,36.17,37.79,17.379416666666668
Aleppo,1913,36.17,37.79,16.572916666666668
Aleppo,1914,36.17,37.79,16.81741666666667
Aleppo,1915,36.17,37.79,17.600416666666664
Aleppo,1916,36.17,37.79,17.9445
Aleppo,1917,36.17,37.79,17.812250000000002
Aleppo,1918,36.17,37.79,17.31625
Aleppo,1919,36.17,37.79,17.701583333333335
Aleppo,1920,36.17,37.79,16.241500000000002
Aleppo,1921,36.17,37.79,16.672166666666666
Aleppo,1922,36.17,37.79,17.790916666666668
Aleppo,1923,36.17,37.79,17.794
Aleppo,1924,36.17,37.79,17.58625
Aleppo,1925,36.17,37.79,17.399166666666666
Aleppo,1926,36.17,37.79,17.700416666666666
Aleppo,1927,36.17,37.79,17.838583333333336
Aleppo,1928,36.17,37.79,17.610249999999997
Aleppo,1929,36.17,37.79,17.544583333333332
Aleppo,1930,36.17,37.79,18.222333333333335
Aleppo,1931,36.17,37.79,17.587
Aleppo,1932,36.17,37.79,17.511083333333332
Aleppo,1933,36.17,37.79,16.78825
Aleppo,1934,36.17,37.79,17.540166666666668
Aleppo,1935,36.17,37.79,18.103666666666665
Aleppo,1936,36.17,37.79,17.6065
Aleppo,1937,36.17,37.79,18.18816666666667
Aleppo,1938,36.17,37.79,17.478916666666667
Aleppo,1939,36.17,37.79,17.76391666666667
Aleppo,1940,36.17,37.79,17.822333333333333
Aleppo,1941,36.17,37.79,17.697750000000003
Aleppo,1942,36.17,37.79,17.576333333333334
Aleppo,1943,36.17,37.79,17.27058333333333
Aleppo,1944,36.17,37.79,17.608083333333337
Aleppo,1945,36.17,37.79,17.03525
Aleppo,1946,36.17,37.79,17.666500000000003
Aleppo,1947,36.17,37.79,18.60833333333333
Aleppo,1948,36.17,37.79,17.118166666666664
Aleppo,1949,36.17,37.79,16.77191666666667
Aleppo,1950,36.17,37.79,17.15491666666667
Aleppo,1951,36.17,37.79,17.792
Aleppo,1952,36.17,37.79,18.098083333333335
Aleppo,1953,36.17,37.79,16.938333333333336
Aleppo,1954,36.17,37.79,17.995083333333337
Aleppo,1955,36.17,37.79,18.668333333333333
Aleppo,1956,36.17,37.79,17.10375
Aleppo,1957,36.17,37.79,17.66425
Aleppo,1958,36.17,37.79,17.891833333333334
Aleppo,1959,36.17,37.79,17.062416666666664
Aleppo,1960,36.17,37.79,18.56833333333333
Aleppo,1961,36.17,37.79,17.672583333333336
Aleppo,1962,36.17,37.79,18.900250000000003
Aleppo,1963,36.17,37.79,18.087750000000003
Aleppo,1964,36.17,37.79,17.101583333333334
Aleppo,1965,36.17,37.79,17.491500000000002
Aleppo,1966,36.17,37.79,18.81075
Aleppo,1967,36.17,37.79,16.63941666666667
Aleppo,1968,36.17,37.79,17.705000000000002
Aleppo,1969,36.17,37.79,17.84108333333333
Aleppo,1970,36.17,37.79,18.318833333333334
Aleppo,1971,36.17,37.79,17.58991666666667
Aleppo,1972,36.17,37.79,16.6995
Aleppo,1973,36.17,37.79,17.576666666666668
Aleppo,1974,36.17,37.79,17.64075
Aleppo,1975,36.17,37.79,17.556749999999997
Aleppo,1976,36.17,37.79,17.09575
Aleppo,1977,36.17,37.79,17.859499999999997
Aleppo,1978,36.17,37.79,18.16816666666667
Aleppo,1979,36.17,37.79,18.54816666666667
Aleppo,1980,36.17,37.79,17.639333333333333
Aleppo,1981,36.17,37.79,18.117250000000002
Aleppo,1982,36.17,37.79,16.985583333333334
Aleppo,1983,36.17,37.79,17.16208333333333
Aleppo,1984,36.17,37.79,17.62183333333333
Aleppo,1985,36.17,37.79,17.958166666666667
Aleppo,1986,36.17,37.79,18.094666666666665
Aleppo,1987,36.17,37.79,17.556833333333334
Aleppo,1988,36.17,37.79,17.35966666666667
Aleppo,1989,36.17,37.79,18.10066666666667
Aleppo,1990,36.17,37.79,18.042833333333334
Aleppo,1991,36.17,37.79,17.84475
Aleppo,1992,36.17,37.79,16.433583333333335
Aleppo,1993,36.17,37.79,17.460166666666662
Aleppo,1994,36.17,37.79,18.57033333333333
Aleppo,1995,36.17,37.79,17.87666666666667
Aleppo,1996,36.17,37.79,18.198583333333332
Aleppo,1997,36.17,37.79,17.272916666666664
Aleppo,1998,36.17,37.79,18.764416666666666
Aleppo,1999,36.17,37.79,18.714249999999996
Aleppo,2000,36.17,37.79,18.14925
Aleppo,2001,36.17,37.79,18.750666666666664
Aleppo,2002,36.17,37.79,18.219
Aleppo,2003,36.17,37.79,18.203083333333336
Aleppo,2004,36.17,37.79,18.14591666666667
Aleppo,2005,36.17,37.79,18.105666666666668
Aleppo,2006,36.17,37.79,18.166083333333333
Aleppo,2007,36.17,37.79,18.392166666666665
Aleppo,2008,36.17,37.79,18.59008333333333
Aleppo,2009,36.17,37.79,18.438083333333335
Aleppo,2010,36.17,37.79,19.979416666666665
Aleppo,2011,36.17,37.79,18.016583333333333
Aleppo,2012,36.17,37.79,18.691916666666668
Alexandria,1896,31.35,30.16,20.17425
Alexandria,1897,31.35,30.16,19.853833333333334
Alexandria,1898,31.35,30.16,20.132250000000003
Alexandria,1899,31.35,30.16,20.18133333333333
Alexandria,1900,31.35,30.16,20.726833333333335
Alexandria,1901,31.35,30.16,20.885249999999996
Alexandria,1902,31.35,30.16,20.41075
Alexandria,1903,31.35,30.16,19.585416666666667
Alexandria,1904,31.35,30.16,19.778583333333334
Alexandria,1905,31.35,30.16,19.902916666666666
Alexandria,1906,31.35,30.16,20.1455
Alexandria,1907,31.35,30.16,19.470666666666666
Alexandria,1908,31.35,30.16,19.39525
Alexandria,1909,31.35,30.16,20.40075
Alexandria,1910,31.35,30.16,19.616249999999997
Alexandria,1911,31.35,30.16,19.731083333333334
Alexandria,1912,31.35,30.16,19.885833333333334
Alexandria,1913,31.35,30.16,19.65283333333333
Alexandria,1914,31.35,30.16,19.923083333333327
Alexandria,1915,31.35,30.16,20.644499999999997
Alexandria,1916,31.35,30.16,20.860333333333333
Alexandria,1917,31.35,30.16,20.254416666666668
Alexandria,1918,31.35,30.16,20.577916666666663
Alexandria,1919,31.35,30.16,20.375
Alexandria,1920,31.35,30.16,19.921666666666667
Alexandria,1921,31.35,30.16,19.966833333333334
Alexandria,1922,31.35,30.16,20.605249999999998
Alexandria,1923,31.35,30.16,20.65683333333333
Alexandria,1924,31.35,30.16,20.822916666666668
Alexandria,1925,31.35,30.16,20.48133333333333
Alexandria,1926,31.35,30.16,20.47191666666667
Alexandria,1927,31.35,30.16,20.957916666666666
Alexandria,1928,31.35,30.16,20.79583333333333
Alexandria,1929,31.35,30.16,20.20841666666667
Alexandria,1930,31.35,30.16,20.813000000000002
Alexandria,1931,31.35,30.16,20.687416666666667
Alexandria,1932,31.35,30.16,20.5515
Alexandria,1933,31.35,30.16,20.074333333333335
Alexandria,1934,31.35,30.16,20.530916666666666
Alexandria,1935,31.35,30.16,20.684749999999998
Alexandria,1936,31.35,30.16,20.937
Alexandria,1937,31.35,30.16,20.956916666666668
Alexandria,1938,31.35,30.16,20.121583333333334
Alexandria,1939,31.35,30.16,20.945583333333335
Alexandria,1940,31.35,30.16,20.55666666666667
Alexandria,1941,31.35,30.16,20.87816666666667
Alexandria,1942,31.35,30.16,20.612250000000003
Alexandria,1943,31.35,30.16,20.592666666666663
Alexandria,1944,31.35,30.16,20.48016666666667
Alexandria,1945,31.35,30.16,20.119083333333332
Alexandria,1946,31.35,30.16,20.889499999999995
Alexandria,1947,31.35,30.16,21.03783333333333
Alexandria,1948,31.35,30.16,19.957083333333333
Alexandria,1949,31.35,30.16,19.708249999999996
Alexandria,1950,31.35,30.16,20.57225
Alexandria,1951,31.35,30.16,20.828083333333336
Alexandria,1952,31.35,30.16,20.840833333333332
Alexandria,1953,31.35,30.16,20.107166666666668
Alexandria,1954,31.35,30.16,20.431166666666666
Alexandria,1955,31.35,30.16,21.2315
Alexandria,1956,31.35,30.16,20.453083333333336
Alexandria,1957,31.35,30.16,20.563583333333334
Alexandria,1958,31.35,30.16,20.917166666666663
Alexandria,1959,31.35,30.16,20.109916666666663
Alexandria,1960,31.35,30.16,21.367166666666662
Alexandria,1961,31.35,30.16,20.348083333333335
Alexandria,1962,31.35,30.16,21.125083333333333
Alexandria,1963,31.35,30.16,21.09575
Alexandria,1964,31.35,30.16,20.2175
Alexandria,1965,31.35,30.16,20.51725
Alexandria,1966,31.35,30.16,21.081999999999997
Alexandria,1967,31.35,30.16,20.110333333333333
Alexandria,1968,31.35,30.16,20.631666666666664
Alexandria,1969,31.35,30.16,20.751583333333333
Alexandria,1970,31.35,30.16,20.641333333333336
Alexandria,1971,31.35,30.16,20.509666666666664
Alexandria,1972,31.35,30.16,20.704166666666666
Alexandria,1973,31.35,30.16,20.53725
Alexandria,1974,31.35,30.16,20.554166666666664
